word,freq
nyuuryoku,1
Nihongo-nyuuryoku-proguramu,1
Ainu-go,1
Supein,1
Yaykoeramewnin,1
taieki,1
tyuusyabari,1
Uirusu,1
a=kemricihi,1
Syouzyou,1
Kuuki-kansen,1
ookoumori,1
anteroupu,1
usi-ka,1
a=penramu,1
kemkus=an,1
Ginua,1
Riberia,1
Sierareone,1
Iryoukikan,1
kokuritu-kansensyou-kenkyuuzyo,1
kenkyuuzyo,1
a=erámuan,1
kansensyou-sitei-iryoukikaneun,1
kansen-bougyo-taisaku,1
byousitu,1
kouhi,1
Nyuukoku,1
Ebora-syukketunetu,1
sapporo-siritu-byouin,1
kansensyou-byoutou,1
Kisohukushima,1
jiko-jûtai,1
tozan-basu,1
k=órawki,1
ku=koyantone,1
Ku=kotanu,1
iyoya,1
shûmatsu,1
k-ékiroroan,1
Ainu-bunka-kôryu-sentâ,1
uwepakasnu,1
ku=konisuk,1
Okkasi,1
nupurikohemesu,1
ku=yki,1
Sentâ,1
keitai,1
Ontakesan,1
K=ónumposo,1
Kimatek,1
Sohutowea,1
Samani-minzoku-bunka-hozonkai,1
Giichi,1
nispapo,1
Kyoto,1
Nara,1
benkyôkai,1
gishiki,1
towetanne,1
ichigatsu,1
Masuda,1
Hiroya,1
Chihô-shômetsu,1
okashichôson,1
shichôson,1
gakkô-kyôiku,1
yayhonokka,1
Ehuyne,1
Niseko,1
Uwaste=an,1
isacise,1
sangyô,1
k=éramusinne,1
Annoski,1
ku=yruska,1
ku=sirwante,1
k=ómareruwe,1
yammesi,1
uwetusmak=an,1
ku=kattaro,1
yamaimo,1
jinenjo,1
kokarke,1
Punkar,1
a=ehórka,1
Ku=macihi,1
K=ésikarun,1
Micihi,1
esitcatcari,1
rikuncise,1
apâto,1
sirepitta,1
Hokumon,1
Chûgakkô,1
c=éramuoka,1
ku=soyokari,1
Byouin,1
Uisuru,1
Ku=honihi,1
K=e,1
supootu-dorinku,1
kyuusei-ityouen,1
syokutyuudoku-kin,1
suuzyuumann-suuhyakumanko,1
nekuni,1
A=tekéhe,1
doanobu,1
tekehuraye=an,1
A=askepetuturu,1
a=askeetupsike,1
arukooru,1
Ensokei-hyouhakuzai,1
do,1
siizun,1
Kayano-Kankô-Kabushikigaisha,1
Aynumosir-Kôryû-Puroguramu-jikkou-iinkai,1
Shimada,1
New,1
Zealand,1
Burewâton,1
shotô,1
chûtô,1
shisutemu,1
yôchien,1
Eisramne,1
kenshûsei,1
Ninaite-ikusei-jigyô,1
jukôsei,1
Aynu-senjümin-kenkyû-sentà,1
kyôshokuin,1
etuhotnen,1
ku=yorot,1
Jirôta,1
jun-kyôju,1
Kunne,1
Ye,1
Akan-kokuritsu-kouen,1
Humne,1
eoyamokte,1
Tannekamuy,1
horkareyep,1
tokubetsu-tennenkinenbutsu,1
Neno,1
a=koykarkunip,1
Sake,1
ku=nehike,1
K=éyaykopuntek,1
k=étusirkar,1
ku=pasenomi,1
ku=koyayapapu,1
e=eramusinne,1
Haa,1
siramniwkeste,1
Ku=mici,1
bin,1
Heisei,1
JR-Hidakahonsen,1
rirkosietaye,1
Hotne,1
omiai,1
isapakarusi,1
sapakar,1
Isapakarusi,1
uwotutanu,1
Utomnukar,1
guitar-ongaku,1
henegakki,1
Kôkôsei,1
atayehawke,1
Daigakusei,1
Sunburst,1
kaishain,1
Guitar,1
atayeruy,1
Hamada-kun,1
Neyta,1
baketsu,1
Netto,1
kitahankyû,1
Samoromosir,1
Jômon,1
Yayoi,1
Jômon-kukki,1
Miyazakiken,1
Kumamotoken,1
kadonguri-ko,1
túna,1
iyuta=an,1
a=ukáo,1
K=úmomare,1
kukkî,1
Ainugo-Nyuuryoku-Puroguramu,1
kisya,1
tyookan,1
bunkaran,1
Nekizi,1
Biru-Geitu,1
senjuumin,1
proguramu,1
Ainugo-Nyuuryoku-puroguramu,1
Daigaku-kyoozyu,1
c=éyam,1
un=nisuk,1
Ci=kasuy,1
hurii-zyaanarisuto,1
Kida,1
Nihongo-nyuuryoku-puroguramu,1
Ainugo-kyoositu,1
Daigakuin-sei,1
Ainugo-pen-kurabu,1
Oono,1
ainugo-kenkyuusya,1
kiwa,1
c=ésina,1
Apple-nihonhouzin,1
Nihongo-Nyuuroku,1
Ainugo-Nyuuroku,1
Kihon-sohuto,1
Gengo-sentaku,1
Sierra,1
konpyuutaa,1
onsetu-matu,1
siin,1
kyookai,1
Ainugo-penkurabu,1
Inagaki,1
a=nuyéhi,1
Sibano,1
Koji,1
Zyunkyoozyu,1
Sekai-Kyoutuu-Mozi-Koodo,1
baazyon,1
kiiboodo,1
roomazi,1
konpyuuta,1
Ainugo-nyuuryoku,1
ci=rehe,1
á=icakkerere,1
munsonapi,1
Kôzi,1
yayrerap,1
Sitigorozawa,1
matne-cironnup,1
Cironnup,1
Animation,1
zimaku,1
eci=erámasu,1
i=eutanne,1
a=i=kásuy,1
kanpa,1
Yagaiminzokuhakubutukan,1
Pon-cise,1
okkayoru,1
heperset,1
ku=kare,1
Reiko,1
ku=matnepoho,1
Tizuko,1
Apehucikamuy,1
ku=cisecotca,1
Oonuki,1
Tutiya,1
syotyô,1
keiei,1
syatyô,1
Eepakita,1
a=taktaksere,1
Cisenomi,1
Puta,1
Konpyuta,1
kokusai-hyôzyunkikaku,1
Nihon-kikaku,1
Nihon-kôgyô-kikaku,1
UI,1
bâzyon,1
IME,1
paddo,1
Mozi-itiran,1
ponプ,1
Memo-tyô,1
JeditX,1
Gôziyô-Handakuten,1
Katakana-mozi,1
チェ,1
トゥ,1
ピ,1
Gôseizumi-mozine,1
a=kotáma,1
Ninatsumi,1
Kapiw,1
Kompu,1
yaunkur-mosir,1
Ekimne,1
Saruputu,1
Tomikawa,1
Húrenay,1
aop-tomari,1
tyúsyazyô,1
Aop-tomari,1
apkas-apkas=as,1
aop-ru-kes,1
rúkoci,1
saknoski,1
petruor,1
un=etoko,1
Harkiteksam,1
Porosiri-Sansô,1
blue-sheet,1
ueneusar,1
Zinkôeisei,1
ku=poppetaasin,1
Inotino-izumi,1
Kéra,1
Kannasuy,1
hyoga,1
Kar,1
Nis,1
horahocuwe,1
nupuriousike,1
Túnasno,1
ku=ran,1
Henshukyokucho,1
jimukyokucho,1
kaikei,1
Shikata,1
Nagane,1
Watari,1
Kusirochihô,1
tennenkinenbutu,1
sir-mata,1
Tokugawa-jidai,1
shogunke,1
reichô,1
an=kuste,1
menkyo,1
siozuke,1
Taishô-jidai,1
Kusirositugen,1
yamwakka,1
hogosaku,1
Hanke,1
Sarorunkamuy-hogokai,1
mata-jinkokyuji,1
sarorun-kamuy,1
an=piski,1
Sinnay,1
Hm,1
rajio-bangumi,1
Poniwne,1
pâsonaritî,1
gozen,1
Yúkar,1
Intabyû,1
sutajio,1
hômupéji,1
media,1
Hokkaidou-Daigaku,1
Ukocancanke,1
Asur,1
Hirosi,1
Tiba-Dai-Kyouzyu,1
Syakai-gengogaku,1
Syuukan-Yangu-Zyanpu,1
Syuueisya,1
Nitiro-Sensou,1
Kikan-hei,1
Sugimoto,1
Saiti,1
syuzinkou,1
Zassi,1
eyaykosiramsuye,1
Saisentan,1
Hwassyon,1
Katakana-hyouki,1
Réhe,1
Daigakuin,1
Satou,1
Kyouzyu,1
Edozidai,1
Sato,1
Kyoozyu,1
Ronbun,1
Honsi-rensai,1
eci=ráyke,1
eci=móntasa=as,1
Tankoubon,1
Komikkusu,1
es=rayke,1
es=montasa=as,1
Gouruden,1
Terebi-Anime,1
TOKYO,1
MX,1
FOD,1
Intaanetto-haisin,1
dousa,1
hatuon,1
a=nuré,1
Hinna,1
Manga,1
Yangu-Zyanpu,1
Terebi-amine,1
Nagasaki-ken,1
Ryukyûdaigaku,1
tennen-kinenbutsu,1
Tsushima-yamaneko,1
video,1
Kôchi-ken,1
hakusei,1
Daiei-hakubutsukan,1
Ookami,1
sípase,1
bokujô,1
hitsuji,1
Sutorikinîne,1
a=kowénnukar,1
baromêtâ,1
Nihon-kawauso,1
chôsa,1
Hidaka-sanmyaku,1
Kouekizaidanhôjin-Ainubunkashinkô-kenkyûsuishinkikô,1
YouTube,1
Oruspe,1
Rehotne,1
Nociwokanto,1
Etucikere,1
Miura,1
Nobu,1
A=emina,1
sákehe,1
Ruroaykamuy,1
seiyû,1
TV-anime,1
a=ekástek,1
Anime,1
infuruenza-uirusu,1
kisaske=an,1
kyuusei-nousyou,1
Onnekur,1
omke=an,1
himatu-kansen,1
Sessyoku-kansen,1
mata-sini,1
Kansensyouhou,1
teiten,1
eyutara,1
a=i=ápapu,1
Tyuuihou-reberu,1
Keihou-reberu,1
Hosippa=an,1
situdo,1
infuruenza-wakutin,1
yobou-sessyu,1
iwo,1
haiyû,1
shibai,1
Sawachika,1
Iyosno,1
Toyoko,1
Kagawa-ken,1
c=óosorusi,1
c=ósikkurkote,1
Kyúsyû,1
Ariake,1
Yatsushiro,1
páhaw,1
Hyakken,1
Icaka,1
iramantekur,1
un=koturse,1
a=ekátki,1
rukane,1
Michiko,1
ankoraci,1
Kukaijôdo,1
Kyakuhonka,1
Akira,1
easirkar,1
Kankyaku,1
Sápo,1
yayewpaskuma,1
Kankami,1
míke,1
Umurek,1
ciprepo,1
A=eísramne,1
Itariajin,1
International,1
School,1
Míci,1
Itariago,1
Nibutani-Ainugo-kyoshitsu,1
Nihongo-de-asobo,1
Konitan,1
Koe-ni-dashite-yomitai-nihongo,1
Sôshisha,1
Shogakkô,1
Makuranososhi,1
Heike-monogatari,1
Rongo,1
Amenimomakezu,1
serika-shokubutsu,1
honarka,1
ocha,1
Orita,1
Suteno,1
nepa=ere,1
kamuy-kar-kusuri,1
kúre,1
sowsutu,1
nepoyson,1
Take,1
asinni,1
=Karahuto-ninjin,1
a=ewónnere,1
Chôsen-ninjin,1
Seseli,1
Ibanotis,1
var,1
japonica,1
Angeliva,1
wamei,1
Hokkaidôritsu-eiseikenkyûjo,1
Masaki,1
jiwaninjin,1
Karahuto-ninjin,1
Conioselinum,1
hamtschaticum,1
Nupki-pet,1
Nukibetu,1
Cnidium,1
officinale,1
tairiku,1
Pon-nay-putu,1
hosobatôki,1
shôyaku,1
=hosobatôki,1
yakkou,1
Setsu,1
=senkyû,1
Fukuiken,1
Ishikawaken,1
Noboribetsu-kumabokujô,1
ci=kowepekennu,1
sir-sur-surke,1
Takuzô,1
Tokoro,1
Kinausi-pet,1
anino,1
cuy,1
pána,1
kanan,1
kor-pok-kur,1
fuki,1
aptokikunpe,1
Kumaishi,1
Yamakoshi,1
jinja,1
Menashi,1
Rakkusuman,1
Daikokuya,1
Kôdayû,1
hunkawan,1
Zenkoji,1
Kokutaiji,1
Ezochi-jiin-ikkenki,1
shûmon,1
Jûyôbunkazai,1
ku=eramasu,1
ku=eyaypakasnu,1
iyayirayke,1
ku=kisaraha,1
atuy=,1
inaw=,1
mokuhei,1
atuynaw=,1
casnu,1
anutári,1
an=eáskay,1
Ueda,1
sicigaci,1
kú=isitoma,1
ku=kosinewe,1
eramuikurkuru,1
k=oyrano,1
e=sinritutari,1
iyayiraykere,1
a=en=rura,1
wak=anpe,1
shiraoi,1
c=étusmak,1
c=ékanok,1
Taiwan-seifu,1
Taiwan-senjûmin,1
a=yaykoepakasnu,1
Ci-kor-nay,1
kusanone-undô,1
gurûpu,1
Nihon-kigyô,1
k=éramuykurkur,1
uwehoppa=as,1
Fukushima-ken,1
Ku=mos,1
mêru,1
Atsuma,1
ku=kewtumu,1
Baidoku-toreponeema,1
byouki,1
a=cisutu,1
ninoninok,1
baidoku-kensa,1
yousei-hannou,1
rinpa-setu,1
a=kirówsike,1
Bara-sin,1
Konsei-bussitu,1
a=tumáma,1
sensinkoku,1
kouseibussitu,1
a=kotúrse,1
hattentozyoukoku,1
Penisirin,1
Mawekar,1
koukinyaku,1
syuusei-meneki,1
byougentai,1
benza,1
ranmano,1
sensin-koku,1
Senteisei-baidoku,1
kondoomu,1
Arwan,1
Ikatay,1
Cikemekarpe,1
kokkapa,1
Rôjin-hômu,1
bon-odori,1
Ku=nukar,1
puriari,1
rojin-hômu,1
Ku=mismu,1
Yayerap,1
Iokake,1
en=eisokor,1
Esikarun,1
Unuhu,1
Ikiap,1
an=erámpewtek,1
a=enísomap,1
a=ahúpte,1
shigengomirisaikuru,1
k=eysokor,1
Chûgoku,1
shigengomi-risaikuru,1
a=ramúsitnere,1
Kontena,1
purasuchikku-gomi,1
botoru,1
Botoru,1
kagaku-yakuhin,1
a=ycakerere,1
Yakun,1
k=énisomap,1
sairiyô,1
Sûpâ,1
c=eyyok,1
biniru-bukuro,1
danbôru-bako,1
sentâ,1
danbôru,1
toiretto-pêpâ,1
a=utásare,1
Arumi-kan,1
gyôsha,1
kusakariki,1
munkar,1
Gasorin,1
Kitay,1
rikani,1
suisen,1
Tanku,1
kuywakka,1
suichu-ponpu,1
Kuskeray,1
aeynup,1
kanpisos-hokusi,1
k=éasa,1
Sirka,1
Mizusi,1
Sumiko,1
Heibonsya,1
kuukan-housyasen-ryou,1
koukabutu,1
nouti-dozyou,1
Neziko,1
Ebetu-si,1
housaynou,1
housyasei-bussitutum,1
sokuteiki,1
toyorunpe,1
hukensyutu,1
Sokuteiki,1
saisyou-housyanou,1
Hi,1
Kuni,1
madara,1
Taiheiyou-oki,1
Seihu,1
syukka,1
Syukka-seigen,1
Herekus,1
sitteksam,1
Higasinihon-daisinsai,1
Touhoku,1
gan,1
Useno,1
sizen-housyasen,1
mSv,1
heikinti,1
Tennen-housyasei-genso,1
kariumu,1
genso,1
a=erámuriten,1
Kinasutkamuy,1
Ironay,1
Ironai,1
Erimonay,1
Ermu,1
Taisyoujidai,1
en=kocaranke,1
kinasutunkamuy,1
nah,1
kii,1
neewa,1
Neewa,1
MEIJI-JIDAI,1
hii,1
Nuca,1
manuu,1
Tani,1
Neera,1
ku=kii,1
JIDAI,1
ku=nukan,1
Nah,1
pateh,1
Ku=matnepoho,1
yakuba,1
a=eyútara,1
k=éyaykosiramusuypa,1
Maw,1
núnuka,1
núnuke,1
Ku=mitpo,1
Syakusyain,1
Seimeihandan,1
Meizizidai,1
hiragana,1
Hiragana,1
syougakusei,1
syougakkou,1
a=hotúyekar,1
Tyuugoku,1
ci=matnepo,1
Simei,1
simoysamakehe,1
harkisamakehe,1
真,1
Tokushima-ken,1
Miyoshi-shi,1
Tokushima-Ainu-bunkawo-manabu-kai,1
kinenshikiten,1
Shinotcha-no-kai,1
daihyô,1
Kosyamainu,1
Iouzan,1
Sisamitak,1
Kosyamain-Ireisai,1
Kouzinispa,1
sakeyyuskur,1
group,1
rock,1
Sinori,1
kazi,1
ucao,1
an=otke,1
Nobuhiro,1
siyokere,1
uwekatarotkeno,1
ukosiknu,1
Canada,1
Indian,1
Kantou,1
akkarino,1
An=enucaktek,1
sibutyou,1
Takato,1
Kokkaiketugi,1
Motomati,1
ciseetun,1
Zimusyo,1
gallery,1
Seikoukai,1
Airin,1
Imekanu,1
Kannari,1
Matu,1
uhanokka,1
Roma,1
eramante,1
Dounan,1
Hiyama,1
Osyamanbe,1
k=ésinki,1
Kion,1
shitsudo,1
Netchû-shô,1
pakek,1
yaymemanka=an,1
Sirsesek,1
ku=yayparparu,1
Ainu-senzyümin-ketugi,1
Ainugo-Pen-Kurabu,1
un=epaskuma,1
HOSIDA,1
yay-itak,1
Kokusaigo-undô,1
ci=pirasare,1
bunsyo,1
Puraha-sengen,1
Inan,1
Esuperantisuto,1
Ainu-senzyû,1
min-ketugi,1
Minzoku-mondai,1
ku=i=epakasnu,1
Roshia-ga-mita,1
Ainu-bunka,1
Otarushi-sougou-hakubutsukan,1
Roshia-ga-mita-Ainu-bunka,1
Sankutopeteruburugu,1
Hakubutsukan,1
Kunsutokamera,1
Porosere,1
suto,1
Ikupasuy,1
ikunis,1
ruttomunkur,1
Yaykata,1
aerámasu,1
Ainu-bunka-shôreishô,1
Kaderu,1
Kouekizaidanhôjin-Ainubunkashinkô-kenkyusuishinkikô,1
Suehiro-shôgakkô,1
nensei,1
karikyuramu,1
undôkai,1
Chitoseshi,1
Chitose-ainu-bunka-hozonkai,1
hukukaichô,1
Asir-cep-nomi,1
yayetunus,1
jimukyoku,1
hammer-dulcimer,1
Komatsuzaki,1
Kenji,1
Hammer-dulcimer,1
Miyako,1
Morioka,1
Yonezawa,1
Meiji-ishin,1
bakuhu-gun,1
Byakkotai,1
Nihonmatsu-Shounentai,1
Boshinsensou,1
Iyaykookka,1
Sinewpa,1
Ken-san,1
kewtumupirka=as,1
Raibu,1
ikutasa=as,1
sashimi,1
Daishinsai,1
Arikiki=an,1
Iku,1
denwabangô,1
myûjishan,1
seiji,1
Kéraan,1
Kettok,1
Mizubousou,1
rinpasetu,1
mawekor,1
Hukensei-kansen,1
Mikka-basika,1
Nouen,1
Kessyouban-gensyouseisihanbyou,1
Gappeisyou,1
gappeisyou,1
kirowsike,1
Sentensei-huusin-syoukougun,1
Asinno,1
Moumakusyou,1
Kanhisyu,1
Kessyouban-gensyou,1
Tounyoubyou,1
Hakuiku-titai,1
Seisin-hattatu-titai,1
Syou-gankyuu,1
kinki,1
syuto-ken,1
Rupnekur,1
syuudansessyu,1
Huusin-uirusu,1
wakutin-sessyu,1
wakutin-sessyuki,1
sessyu,1
cisekitaye,1
Ku=cisehe,1
k=ári,1
Mintar,1
gatsuwano,1
So,1
Oyaciki,1
Panco,1
ciseparka,1
ku=sitcasnure,1
Kaei-ninen,1
Utapke,1
benchi,1
kôhî,1
Apehuci,1
道新アイヌ語小文字発音講座,1
Hokkaido-shinbun,1
dôga,1
Hokkaidô-Akanko-onsen,1
wakasagi,1
huna,1
sakipe,1
Tokubetu-tennen-kinenbutsu,1
Akanko-onsen,1
Ku=paha,1
Nagoya,1
Shôgaku-sannensei,1
Kitasenju,1
Kôgai,1
sirekutkar,1
E=ipe,1
Ku=yaykatanu,1
k=éyayanu,1
kú=iperusuy,1
Chugakusei,1
kôgai,1
Ohayneun,1
karuki,1
Aa,1
kuki,1
Sirkorkamuy,1
Inakamono,1
asufaruto,1
dôro,1
jetto-ki,1
Senju-minzoku,1
Sizen,1
sizenhogo,1
sihai,1
ukopasrota,1
Nasinep,1
Boruneo-tô,1
Aburayashi,1
Purantêshon,1
a=etópar,1
a=karugakkôka,1
nepki-e-paye,1
Boruneo-to,1
Kankôkyaku,1
hukiya,1
atusano,1
koroka,1
tokei,1
Rumoi-nanbu,1
Sorati-nanbu,1
Hidaka-nanseibu,1
peraykar,1
susmawni,1
sibahu,1
rérasuye,1
a=mosekar,1
Uwekarpa,1
daihassei,1
a=erámus,1
Sityouson,1
Tiiki,1
A=hunára,1
biniiru,1
tyuuizyouhou,1
Sapporosi-hokenzyo,1
Sapporosi-dobokubu,1
Isikarisityou-sapporo-doboku-gengyousyo,1
taisaku-tiimu,1
yaykiki,1
Sekken,1
koysumi,1
a=pekankere,1
gamu-teepu,1
hihuka,1
a=montumu,1
hoomupeezi,1
tokusyuu,1
Oripak,1
A=sitóma,1
Kamuymintar,1
kamuymintar,1
E=kar,1
Konjin-sama,1
Rokugatsu,1
Huro,1
cheinsô,1
ku=harki-notakamihi,1
Poronno,1
kagami,1
a=en=tura,1
doumyaku,1
Ichijikanhan,1
tupir,1
isshukan,1
ôtobai,1
ku=piro,1
ku=yayu,1
en=kotusukar,1
Konjin,1
a=utápke,1
Kes,1
a=ekátkikus,1
ku=ramuka,1
Kusukeraypo,1
eci=eóripak,1
sugi-kahunsyou,1
sugi-kahun,1
Goorudenwiiku,1
kahunkankou,1
a=serú,1
Tasum,1
Youroppa-hokubu,1
Amerika-hokubu,1
arerugii,1
tanpakusitu,1
etupecikka=an,1
esna=an,1
etumu=an,1
kabutu-kabinsyou,1
sakuranbo,1
kiiui,1
nasi,1
itigo,1
meron,1
puramu,1
a=paró,1
Hokenzyo,1
bokusou,1
ine-ka,1
kahunsyouan,1
yomogi-kahunsyou,1
Itii,1
hoomu-peezi,1
kahun-zyouhou,1
Honda,1
Yuko,1
un=koytak,1
Tasûsya-ga-kyouju-siteiru-mujikaku-no-tokken,1
ci=kouk,1
Finland,1
hakubutukan-in,1
ku=teknumihi,1
ku=notkirihi,1
k=ékik,1
Saroruncikap,1
Butai,1
sisuyesuye,1
k=éyayrampokiwen,1
Hokkaidô-sinbun,1
Yamamaru,1
Ikuo,1
ku=raman,1
Samakehe,1
katkemat-po,1
Shikotsuko,1
Kushiro-Ainugo-no-kai,1
Nonaka-onsen,1
Yukata,1
Roshiajin,1
c=éramutuy,1
ci=ma,1
ipeasnu=as,1
Ohôtsuku,1
Moyoro-kaizuka,1
jidai,1
eci=oyámokte,1
Kamuymosir,1
eizô-sakka,1
aynu-go-kaiwa-shokyûhen,1
Kootta-mikan,1
Nihongo-to-aynu-go,1
dôkôkai,1
Parunpe,1
ayyopo,1
Ryûhô,1
en=nisuk,1
kewtumu-ositciwre,1
ku=núre,1
resseiiden,1
Uehara,1
Kumajirô,1
Mosihogusa,1
Bachirâ,1
principally,1
black,1
kunne-sumari,1
Aynu-go-jiten,1
kunne-cironnup,1
a=kosíratki,1
a=emáwkopirka,1
Kubodera,1
Itsuhiko,1
Aynu-go-Nihongo-jitenkô,1
shitunpe,1
kamui,1
Sikotan,1
Sari,1
Shari,1
Santan,1
Hokkaidôritsu-Eisei-kenkyûjo,1
Kouji,1
gingitune,1
shashin,1
chugakkô,1
ai=épakasnu,1
Sanseidô,1
chûgakusei,1
uwekap,1
kouza,1
Chôsengo,1
Chugokugo,1
Mongorugo,1
Maorigo,1
Nibutani-fôramu,1
Indoneshia,1
Tai,1
sukejûru,1
Iwateken-Mizusawashi,1
Yamato-chôtei,1
Kamifûsen,1
fôkudyuo,1
têma-betsu-kaigi-bunkakai,1
a=orámsakka,1
utasa-kampi,1
yaskay,1
onko,1
uosa,1
usikama,1
ueywanke,1
upepeker,1
an=ramú,1
a=sikáma,1
Raibudoa,1
Intânetto-setsuzoku-gaisha,1
Horie,1
Takafumi,1
Hisashi,1
a=makéta,1
Tôkyô-chisai,1
necise,1
Biratorichô,1
itak-esukup,1
yay-motoho,1
garêji,1
sion,1
eci=sitóma,1
un=enucisiske,1
eci=erának,1
k=oskoni,1
sittok,1
ku=powtari,1
e=sitomare,1
kosiramuysamte,1
k=étoranne,1
ku=kaye,1
nippon,1
Date,1
a=kewtumuositciwre,1
Hidakashi,1
hôritsu,1
shinHidaka-chô,1
chihôkôhuzei,1
yayasraste,1
bunkobon,1
Iwanami-shoten,1
Huchi,1
senrei,1
bokushi,1
Yamao,1
Hokkaido-aynu-kyôkai,1
riji-chô,1
ku=nuyehi,1
mosir-kor-kamuy-páse-tono-kooripak=an,1
utaspano,1
a=ekéske,1
nari,1
eci=kú,1
eci=ihóski,1
Hurano,1
benrontaikai,1
Benron-bumon,1
saiyûsyû-syô,1
kôsyôbungê-bumon,1
Rika,1
saiyûsyû-syó,1
simin-undô,1
eci=eyaykosiramsuypa,1
uwekatayerotke=as,1
Tadasi,1
ci=rékore,1
c=ewkoytak,1
hôzin,1
tôroku,1
sinsê,1
eci=uwekarpare,1
Tûsin,1
kescup,1
gakusyûkai,1
inuye,1
Konsôsiamu,1
pasokon-sohuto,1
Hiragino-puro-fonto,1
Hiragino-Pro-font,1
Tekisuto-editto,1
Text,1
Edit,1
wapurosohuto,1
kôkyo,1
kunsanto-zui-hôsyô,1
Sangiin-giin-hirei-senkyoku,1
rakusen,1
Eiiti,1
Kokkai,1
koyninciw,1
aynu-bunka-no-sinkô-narabini-aynu-no-dentô-tônikansuru-tisiki-no-hukyu-oyobi-keihatu-nikansuru-hôritu,1
Hokkaido-kyûdozinhogohô,1
Asahikawasi-kyûdozinhogotisyobunhô,1
hawani,1
issyûkan,1
k=eyaykosiramsuypa,1
Biratori-tyo-nai,1
aynugo-Timei-meguri,1
basu-tuâ,1
aynu-go-kyôsitu,1
Nibutani-aynu-siryôkan,1
pikata,1
Siunkotu,1
matnaw,1
Iwatisi,1
Yûzi,1
mu-ka,1
Hirame,1
myôzi,1
hay-o-pira,1
Osatnay,1
o-teyne,1
uwetunankar,1
Osatinai,1
Aynutaimuzu,1
Iyo-no-kuni,1
Ehime-ken,1
Ôzu,1
Itô,1
Genboku,1
rangaku,1
Sakuma,1
Syôzan,1
hôzyutu,1
bugyôsyo,1
Perî,1
Pûtyâtin,1
Hokueki-kikô,1
icincimi,1
=sutôbu,1
rango,1
Kachel,1
Kameda,1
hôdai,1
eisramne,1
Mena,1
rengaseizôzyo,1
Sirkesnay,1
yôkôro,1
syozyutu-sirabedokoro,1
montê,1
seiyôka-gaku,1
Kaiseisyo,1
Tôkyô-daigaku,1
Bosin-senso,1
dassógun,1
tumikon,1
rikugunbugyônami,1
Keisuke,1
Dôaisya,1
bakuto,1
oyabun,1
etusirkar,1
Hekketu-no-hi,1
eyaypakasnu,1
a=eyaypakasnu,1
itaci,1
cihokihi,1
Aynu-bunka-sinkô-kenkyû-suisinkiko,1
puri-e-sukup,1
kéraha,1
k=eramukoesikari,1
muk,1
ku=supa,1
en=koemaka,1
yuktopakina,1
wen-omkekar=an,1
ku=popte,1
en=kure,1
patoy,1
kapanno,1
pátoy,1
totce=an,1
setakorkoni,1
Pepe,1
Toyoura,1
Phellodendron,1
amurense,1
Ruprecht,1
raten-go,1
koruku-ni,1
kihada,1
mikan-ka,1
Tyûgoku-tôhokubu,1
Usurî,1
seibun,1
parumatin,1
magunohurorin,1
ôbakurin,1
rimonin,1
rinôrusan,1
ôsyokubudôkyûkin,1
sekirikin,1
Katkemat,1
Kinsê-ezo-zinbutusi,1
Tuk,1
Toppu,1
nepki-earpare,1
koreye,1
tek-ko-yupu,1
yakpa,1
nepki-e-arpa,1
umurekutar,1
mini,1
razio-kyoku,1
hôso,1
razio-hôsô,1
Siro,1
hensei-kyokutyo,1
anaunsâ,1
Nibutani-hôsô,1
ponrehe,1
daihyo,1
Hatume,1
Tekatte,1
a=i=kouk,1
urara,1
ku=nusunpitata,1
en=kohoppa,1
eor,1
k=esanniyo,1
Nomo,1
Irabu,1
Sasaki,1
pittyâ,1
gaiyasyu,1
Orikkusu-Burûwêbu,1
batto,1
bôru,1
Pa-rîgu,1
syuidasya,1
dasû,1
Hansin-Taigâsu,1
Gôrudengurabu-syo,1
Mettu,1
regyurâ,1
kôsikisen,1
a=i=eminare,1
utyûzin,1
purê,1
Taketori-monogatari,1
pituntunke,1
ponayay,1
Tenmu-tennô,1
Arê,1
toneri,1
Ôno,1
Yasumaro,1
Honshu,1
yaycire,1
Ninigi-no-Mikoto,1
Takachiho,1
rísir,1
a=uwomarpare,1
utnici,1
Nihon-tô,1
Kanna-nagashi,1
a=rastarasta,1
fuigo,1
sankatetsu,1
issankatanso,1
jishaku,1
kg,1
taikarenga,1
g,1
aynu-bunkaki,1
aynu-bunka,1
Mino-no-kuni,1
Nakajima-gôri,1
Nakamura,1
rêzan,1
Ibukiyama,1
Fujisan,1
kohemesu,1
Enkûbutsu,1
shûkyôkatsudo,1
Ôtazan,1
Rebunge,1
Ôtagongen,1
butsu,1
gyô,1
shûkyôkatsudô,1
danjiki,1
ontaitêkiatsu,1
taihu,1
gỗ,1
Nîkappu-chô,1
porore,1
Nikappuchô,1
Nikappu-cho,1
Saru,1
iramtoynere,1
bokusóchi,1
bokusó,1
óbako,1
onbako,1
obako,1
gyároppa,1
kaeroppa,1
gêroppa,1
maruba,1
marukoba,1
terikobako,1
bunrui-aynu-go-jiten,1
ukonko,1
ku=ona,1
sésekka,1
en=kotukka,1
Higashi-Siberia,1
Plantago,1
Ajia,1
planta,1
Raten-go,1
plantago,1
Kanpô,1
shazenshi,1
okuymaan,1
hocakuan,1
i=esoukte,1
hudôsan,1
zikohasansya,1
syôhizê,1
huryô,1
saiken,1
à,1
risutora,1
hudôsangyôsya,1
